idx,HIP,RA_deg,Dec_deg,x,y,z,Vmag,Hpmag
14621,21238,68.34003618,43.03192119,0.269800482,0.679360098,0.682405713,6.7472,6.8000
14622,21760,70.09451354,29.97222603,0.294937798,0.814512972,0.499580138,6.7472,6.8000
14623,35017,108.65291165,-30.65489938,-0.275138802,0.815067715,-0.509865923,6.7472,6.9200
14624,87710,268.74030216,-7.73394323,-0.021784129,-0.990664168,-0.134573241,6.7472,6.9200
14625,89844,275.01638164,-9.59572259,0.086217139,-0.982231814,-0.166695137,6.7472,6.9200
14626,19206,61.75232829,-10.00045432,0.466092974,0.867525757,-0.173655987,6.7474,6.8800
14627,115951,352.37632315,-1.03590012,0.990998810,-0.132644305,-0.018078883,6.7474,6.8800
14628,5539,17.75713816,-18.80490886,0.901522519,0.288703463,-0.322346799,6.7474,7.1500
14629,54982,168.87191662,-41.05719238,-0.739876737,0.145534689,-0.656812050,6.7474,7.1500
14630,108345,329.25897562,17.68197979,0.818881825,-0.487009820,0.303733422,6.7474,7.1500
14631,8642,27.86059157,-45.47111453,0.619982779,0.327718209,-0.712896998,6.7479,7.0600
14632,12488,40.16973004,57.30883226,0.412718448,0.348400540,0.841594051,6.7479,7.0600
14633,23137,74.68614141,-17.80681786,0.251453807,0.918287582,-0.305808601,6.7479,7.0600
14634,43800,133.81107774,-18.25679016,-0.657434586,0.685301169,-0.313276354,6.7479,7.0600
14635,66966,205.87646797,-4.27448691,-0.897234413,-0.435218322,-0.074534685,6.7479,7.0600
14636,106986,325.02266138,-57.44205094,0.440950640,-0.308497123,-0.842847589,6.7479,7.0600
14637,1477,4.58651367,30.39594000,0.859787407,0.068973169,0.505972645,6.7479,7.0800
14638,22863,73.77985032,40.74777880,0.211616789,0.727434795,0.652730383,6.7479,8.2700
14639,27398,87.03406135,30.63108181,0.044522459,0.859313137,0.509508276,6.7479,8.2700
14640,34435,107.08736376,61.24215185,-0.141363986,0.459871671,0.876660864,6.7479,8.2700
14641,37466,115.34963685,-9.21509994,-0.422615387,0.892048758,-0.160141336,6.7479,8.2700
14642,98016,298.77467781,13.19393478,0.468659745,-0.853382084,0.228247808,6.7479,8.2700
14643,40514,124.07149430,-86.55729298,-0.033641865,0.049742117,-0.998195345,6.7482,6.7600
14644,21426,69.00228218,55.51208492,0.202898487,0.528631566,0.824245638,6.7483,6.9100
14645,27614,87.70274741,14.44336215,0.038817016,0.967616391,0.249422851,6.7484,6.7500
14646,69429,213.22957960,-40.83348388,-0.632892844,-0.414620282,-0.653862883,6.7484,6.7500
14647,79044,242.01825100,-36.23183542,-0.378463911,-0.712334399,-0.591053950,6.7484,6.7500
14648,114336,347.34450307,18.73592162,0.924001507,-0.207478720,0.321206782,6.7484,6.7500
14649,87319,267.63124271,36.84611709,-0.033074960,-0.799565160,0.599667909,6.7486,6.8900
14650,11177,35.97505449,-65.33589331,0.337707812,0.245134514,-0.908769775,6.7486,7.8700
14651,74141,227.25313868,-72.30745632,-0.206281486,-0.223178580,-0.952701039,6.7487,6.7300
14652,55126,169.29413273,-41.39047164,-0.737162523,0.139366489,-0.661187112,6.7488,6.8500
14653,68038,208.97132882,-9.75528378,-0.862212075,-0.477368089,-0.169440390,6.7488,6.8500
14654,78703,241.00119833,73.14837121,-0.140538249,-0.253550218,0.957058665,6.7488,6.8500
14655,92262,282.04919546,-14.70836133,0.201910836,-0.945921383,-0.253899098,6.7491,6.8600
14656,28987,91.74905449,-46.20563738,-0.021123439,0.691749716,-0.721828325,6.7493,6.8300
14657,24002,77.40181862,38.68553261,0.170255873,0.761794570,0.625045575,6.7495,6.9100
14658,82373,252.49222814,9.42132427,-0.296777290,-0.940812308,0.163693132,6.7495,6.9100
14659,91635,280.31721306,30.29075275,0.154646817,-0.849515648,0.504388270,6.7495,6.9100
14660,93551,285.82342786,-5.55905176,0.271391254,-0.957581683,-0.096871604,6.7495,6.9100
14661,24967,80.21769703,2.92887236,0.169683186,0.984173153,0.051096206,6.7495,6.7700
14662,30058,94.89910262,69.56907612,-0.029811710,0.347802560,0.937093720,6.7495,6.7700
14663,32793,102.55136578,5.67350064,-0.216250240,0.971320044,0.098859525,6.7495,6.7700
14664,100384,305.37317187,30.59027106,0.498333103,-0.701918614,0.508895253,6.7495,6.7700
14665,106184,322.60766969,44.87499265,0.563017828,-0.430340224,0.705562341,6.7495,6.7700
14666,42101,128.72283263,48.53372110,-0.414228553,0.516619705,0.749345572,6.7498,6.7500
14667,58591,180.21955171,70.23785391,-0.338113747,-0.001295624,0.941104359,6.7498,6.7500
14668,100734,306.35594746,6.64180852,0.588821361,-0.799944818,0.115661980,6.7498,6.7500
14669,118285,359.87809043,86.70640348,0.057452320,-0.000122243,0.998348244,6.7498,6.7500
14670,45545,139.24158988,-45.01196874,-0.535499683,0.461553026,-0.707254476,6.7500,6.7500
14671,75436,231.17447532,-35.91708470,-0.507746722,-0.630933777,-0.586613872,6.7500,6.7500
14672,14851,47.95459824,-29.16282274,0.584824618,0.648479417,-0.487293147,6.7501,7.0000
14673,26808,85.39634360,-15.33756070,0.077403923,0.961272891,-0.264505316,6.7501,7.0000
14674,32523,101.80457517,22.19447378,-0.189416703,0.906325068,0.377751484,6.7501,7.0000
14675,36374,112.30354044,11.58126055,-0.371786804,0.906350367,0.200757526,6.7501,7.0000
14676,46725,142.86879018,-12.06238673,-0.779652346,0.590314314,-0.208976627,6.7501,7.0000
14677,47056,143.85264305,-22.68598474,-0.745028125,0.544227662,-0.385680367,6.7501,7.0000
14678,48140,147.20849992,60.09690557,-0.419091560,0.269998093,0.866869825,6.7501,7.0000
14679,50526,154.80008712,72.43712545,-0.273033746,0.128479421,0.953386392,6.7501,7.0000
14680,74196,227.42111008,-35.86584025,-0.548314434,-0.596728584,-0.585889306,6.7501,7.0000
14681,86172,264.13906059,13.25922001,-0.099392260,-0.968254375,0.229357024,6.7501,7.0000
14682,88017,269.66889188,35.63188925,-0.004696951,-0.812763070,0.582575429,6.7501,7.0000
14683,93716,286.23490174,-4.04087409,0.278881001,-0.957736725,-0.070468106,6.7501,7.0000
14684,98496,300.14958429,-28.58643824,0.441031975,-0.759304834,-0.478484028,6.7501,7.0000
14685,99798,303.72265611,3.40686641,0.554192208,-0.830264745,0.059426004,6.7501,7.0000
14686,101699,309.20441164,-69.45067338,0.221871852,-0.271999006,-0.936370344,6.7501,7.0000
14687,103603,314.86776674,40.96023644,0.532748284,-0.535213042,0.655535099,6.7501,7.0000
14688,111322,338.29678736,-60.43293354,0.458462804,-0.182474286,-0.869778703,6.7501,7.0000
14689,112721,342.41638361,80.36772634,0.159506244,-0.050548166,0.985901943,6.7501,7.0000
14690,20446,65.71257960,-82.89907770,0.050845618,0.112676516,-0.992329948,6.7503,6.7700
14691,98399,299.89187731,-22.21131946,0.461384132,-0.802634891,-0.378023696,6.7503,6.7700
14692,14282,46.02578327,-5.24332387,0.691429209,0.716641000,-0.091385586,6.7504,7.1800
14693,48851,149.45653634,35.12452562,-0.704414410,0.415651885,0.575355411,6.7504,7.1800
14694,94103,287.34170347,10.24116779,0.293320918,-0.939336413,0.177791852,6.7504,7.1800
14695,113192,343.83837181,-5.68967277,0.955748466,-0.276976628,-0.099140395,6.7504,7.1800
14696,19836,63.79607896,-37.19689434,0.351736000,0.714698470,-0.604555939,6.7506,6.7600
14697,24528,78.93292124,-22.89436096,0.176836351,0.904091814,-0.389033285,6.7506,6.7600
14698,46873,143.28076616,49.43867040,-0.521233443,0.388787691,0.759710359,6.7506,6.7600
14699,104212,316.70788600,81.02040797,0.113607436,-0.107028713,0.987743998,6.7507,7.1200
14700,5013,16.06501721,57.11669866,0.521727390,0.150243847,0.839778135,6.7508,7.0400
14701,13598,43.80844123,0.43677063,0.721637280,0.692229388,0.007623012,6.7508,7.0400
14702,31541,99.03933131,-28.83552565,-0.137631722,0.865128421,-0.482296926,6.7508,7.0400
14703,58217,179.09508960,42.01381700,-0.742890779,0.011733944,0.669309798,6.7508,7.0400
14704,84483,259.07325392,-42.33903381,-0.140112947,-0.725771472,-0.673516245,6.7508,6.7500
14705,85223,261.21688135,-46.20196043,-0.105682798,-0.684002291,-0.721783910,6.7508,6.7500
14706,114329,347.31977170,49.65061277,0.631655932,-0.142120787,0.762110533,6.7512,6.7500
14707,88396,270.75712924,-22.71849361,0.012188784,-0.922332946,-0.386203794,6.7514,6.7300
14708,92103,281.56539195,-72.81356433,0.059240040,-0.289482579,-0.955348342,6.7515,6.8400
14709,82516,252.97466764,14.94187811,-0.282894488,-0.923845078,0.257839059,6.7516,8.0100
14710,27283,86.72752677,56.92392552,0.031153923,0.544862173,0.837946684,6.7522,6.7900
14711,1587,4.96197947,-2.47888328,0.995320051,0.086413726,-0.043251179,6.7522,6.9600
14712,37121,114.41731569,22.34005878,-0.382353092,0.842216049,0.380102934,6.7522,6.9600
14713,40520,124.10487079,-39.75308839,-0.431077506,0.636582239,-0.639480444,6.7533,6.9800
14714,100979,307.10746424,39.32895825,0.466673806,-0.616886321,0.633771904,6.7533,6.9800
14715,104398,317.24342493,-28.47766245,0.645403266,-0.596742009,-0.476816105,6.7533,6.9800
14716,45213,138.20955101,56.94184334,-0.406710325,0.363519022,0.838117314,6.7535,7.0300
14717,45805,140.10967621,-29.12680134,-0.670247622,0.560221699,-0.486744053,6.7535,7.0300
14718,52495,160.98520364,49.80090835,-0.610226497,0.210294121,0.763806261,6.7535,7.0300
14719,55533,170.62061130,17.43700748,-0.941292183,0.155482035,0.299657076,6.7535,7.0300
14720,59016,181.50589457,-54.25775801,-0.583938025,-0.015351072,-0.811653084,6.7535,7.0300
14721,89659,274.46306488,-18.79849829,0.073665520,-0.943787160,-0.322240884,6.7536,6.7400
14722,7235,23.31586936,-24.17796178,0.837778195,0.361079405,-0.409572166,6.7540,6.9700
14723,30540,96.30344498,32.27176342,-0.092833642,0.840413327,0.533935721,6.7540,6.9700
14724,38669,118.75830039,12.56949351,-0.469584763,0.855646026,0.217623595,6.7540,6.9700
14725,45606,139.44020915,23.07881839,-0.698924128,0.598200119,0.391997042,6.7540,6.9700
14726,96335,293.79260061,74.37747947,0.108642272,-0.246411187,0.963056791,6.7540,6.9700
14727,101788,309.43468497,33.36649203,0.530498248,-0.645042604,0.549992407,6.7540,6.9700
14728,117925,358.78066334,47.72853214,0.672491794,-0.014313754,0.739966150,6.7540,6.9700
14729,85007,260.61521336,24.87944732,-0.147930842,-0.895052629,0.420710419,6.7541,6.8800
14730,2455,7.80378056,43.94653955,0.713319756,0.097760603,0.693986880,6.7544,6.7600
14731,15634,50.32939180,61.99918501,0.299706008,0.361374666,0.882940915,6.7544,6.7600
14732,33731,105.10411137,1.93151633,-0.260425736,0.964905391,0.033704935,6.7544,6.7600
14733,82503,252.93735023,-73.72262142,-0.082241242,-0.267950731,-0.959916030,6.7544,6.7600
14734,14038,45.20174755,-20.69373514,0.659152849,0.663811236,-0.353372558,6.7549,7.3500
14735,17955,57.57939312,-75.89561523,0.130649214,0.205706650,-0.969853369,6.7549,7.3500
14736,32086,100.54981445,25.46852891,-0.165297902,0.887560407,0.430015265,6.7549,7.3500
14737,57436,176.62177762,-24.48439973,-0.908492710,0.053627891,-0.414445467,6.7549,7.3500
14738,95867,292.46981899,22.70663068,0.352573959,-0.852458632,0.386012802,6.7549,7.3500
14739,56383,173.37264269,19.67993584,-0.935296624,0.108670096,0.336765548,6.7557,7.0100
14740,112933,343.09084284,15.88234754,0.920243167,-0.279751911,0.273662899,6.7557,7.0100
14741,9254,29.73589290,-42.94913681,0.635575209,0.363053581,-0.681348847,6.7562,7.3800
14742,37321,114.93024988,-15.82783139,-0.405533172,0.872440019,-0.272747612,6.7562,7.3800
14743,43875,134.07149633,-60.47196720,-0.342804044,0.354098652,-0.870114666,6.7562,7.3800
14744,46841,143.17281730,-27.41481276,-0.710553981,0.532088246,-0.460429298,6.7562,7.3800
14745,77067,236.04321885,-50.21572693,-0.357426599,-0.530769903,-0.768459196,6.7562,6.8300
14746,98533,300.25350434,-64.80788423,0.214456289,-0.367682594,-0.904885634,6.7562,6.8300
14747,100732,306.33714067,-29.98457668,0.513230510,-0.697730271,-0.499766858,6.7563,7.4500
14748,1952,6.16532611,31.37305509,0.848857487,0.091695699,0.520608169,6.7564,6.7600
14749,37135,114.45951789,14.34061623,-0.401148568,0.881890886,0.247685873,6.7564,6.7600
14750,39406,120.83816128,-69.97158817,-0.175563449,0.294064937,-0.939522904,6.7564,6.7600
14751,41729,127.64250677,54.11914738,-0.357951473,0.464096813,0.810237552,6.7564,6.7600
14752,77278,236.66816747,-48.73682340,-0.362397014,-0.551029330,-0.751688155,6.7564,6.7600
14753,91234,279.15426327,22.10758305,0.147396434,-0.914678803,0.376346885,6.7564,6.7600
14754,106790,324.45278656,39.31717575,0.629470300,-0.449779873,0.633612821,6.7564,6.7600
14755,3171,10.10335770,59.51380700,0.499463487,0.088998197,0.861751441,6.7565,7.2600
14756,13295,42.78247664,-57.19253816,0.397660381,0.368011705,-0.840496048,6.7565,7.2600
14757,99312,302.38744702,33.68162537,0.445724689,-0.702689970,0.554577593,6.7565,7.2600
14758,109543,332.84021252,39.71155966,0.684448546,-0.351151739,0.638923034,6.7565,7.2600
14759,113861,345.87412368,-38.43344099,0.759644348,-0.191174234,-0.621605081,6.7565,7.2600
14760,40262,123.34031359,56.52785583,-0.303127650,0.460760924,0.834154062,6.7569,6.8400
14761,64199,197.36484631,-48.52464964,-0.632112641,-0.197666257,-0.749240722,6.7569,6.8400
14762,72953,223.64837667,30.06365112,-0.626244434,-0.597373590,0.500961778,6.7569,6.8400
14763,36780,113.46819135,-28.56771043,-0.349755219,0.805604698,-0.478196987,6.7570,6.7700
14764,42600,130.23458140,19.58033821,-0.608566718,0.719260448,0.335128271,6.7570,6.7700
14765,99002,301.48885080,35.78837233,0.423707104,-0.691729255,0.584793065,6.7570,6.7700
14766,10482,33.79002825,0.72016541,0.831015626,0.556107051,0.012568927,6.7572,6.7600
14767,23363,75.35689952,-0.69690717,0.252778542,0.967447709,-0.012163025,6.7572,6.7600
14768,27083,86.13833660,-6.86426094,0.066864982,0.990577925,-0.119517569,6.7572,6.7600
14769,32333,101.23478702,22.83738170,-0.179557209,0.903949354,0.388116959,6.7572,6.7600
14770,55081,169.15189623,-3.96678127,-0.979776722,0.187755066,-0.069178098,6.7572,6.7600
14771,56444,173.58896673,-5.52710418,-0.989126256,0.111141160,-0.096316621,6.7572,6.7600
14772,62141,191.04656918,-2.84256075,-0.980264145,-0.191371027,-0.049591695,6.7572,6.7600
14773,30959,97.48034881,-59.59067860,-0.065896850,0.501866320,-0.862431332,6.7572,6.8100
14774,109720,333.35991745,-11.92612356,0.874547105,-0.438706064,-0.206650307,6.7572,6.9300
14775,31568,99.10943135,27.27839255,-0.140713789,0.877580501,0.458314406,6.7574,6.8900
14776,55777,171.42655023,-14.53732712,-0.957167642,0.144304342,-0.251010681,6.7574,7.1600
14777,78471,240.28366563,-24.26660061,-0.451907168,-0.791753043,-0.410983005,6.7574,7.1600
14778,110135,334.64233351,-20.74001369,0.845092562,-0.400514532,-0.354128044,6.7574,7.1600
14779,10357,33.37698008,-33.33528591,0.697674303,0.459629370,-0.549537450,6.7579,7.0700
14780,19597,62.99532965,-53.41211015,0.270646677,0.531066992,-0.802943476,6.7579,7.0700
14781,21094,67.80489712,23.34606378,0.346833579,0.850097430,0.396283773,6.7579,7.0700
14782,34058,105.97282983,-13.09698117,-0.268023440,0.936384472,-0.226599990,6.7579,7.0700
14783,42876,131.06434178,42.10067259,-0.487403313,0.559423347,0.670435329,6.7579,7.0700
14784,61358,188.59659727,-1.40761009,-0.988466886,-0.149431515,-0.024564959,6.7579,7.0700
14785,66088,203.20925042,-36.85379879,-0.735412295,-0.315338665,-0.599775194,6.7579,7.0700
14786,88232,270.26428976,48.46547867,0.003058555,-0.663064128,0.748556349,6.7579,7.0700
14787,108176,328.75117213,-15.25808937,0.824786618,-0.500469720,-0.263167426,6.7579,7.0700
14788,108718,330.34661621,61.97393730,0.408335900,-0.232470577,0.882733948,6.7579,7.0700
14789,111897,339.99230668,-35.17475212,0.768066102,-0.279669998,-0.576072178,6.7579,7.0700
14790,11240,36.17277097,29.24480043,0.704350252,0.514992599,0.488542061,6.7579,7.0900
14791,36957,113.97024516,-47.15566966,-0.276261846,0.621362498,-0.733203954,6.7579,7.0900
14792,43041,131.54198727,-26.61279255,-0.592908805,0.669172726,-0.447958716,6.7579,7.0900
14793,49289,150.91177371,-12.87724495,-0.851894066,0.473928893,-0.222862971,6.7579,7.0900
14794,84638,259.54977092,-39.69080722,-0.139573307,-0.756738177,-0.638644364,6.7579,7.0900
14795,98544,300.27652726,-13.94114231,0.489322788,-0.838163673,-0.240925022,6.7579,7.0900
14796,102705,312.15070551,-43.00754670,0.490738741,-0.542146041,-0.682094684,6.7579,7.0900
14797,7520,24.20851422,22.44156719,0.842988337,0.379004561,0.381741020,6.7579,8.2800
14798,8968,28.87987853,17.18935955,0.836522472,0.461401989,0.295530639,6.7579,8.2800
14799,23197,74.88218707,12.82603251,0.254297213,0.941303716,0.221991537,6.7579,8.2800
14800,78844,241.41846477,30.91702440,-0.410432856,-0.753364685,0.513796188,6.7579,8.2800
14801,48884,149.55829553,-25.13111677,-0.780532976,0.458699997,-0.424691166,6.7582,6.7700
14802,63236,194.35911975,-67.96070144,-0.363520009,-0.093059657,-0.926926698,6.7582,6.7700
14803,69213,212.55430423,-30.62095376,-0.725346846,-0.463063981,-0.509356166,6.7582,6.7700
14804,30120,95.07139641,7.71882621,-0.087596080,0.987059911,0.134311795,6.7584,6.7600
14805,74752,229.15478816,-42.37015591,-0.483192539,-0.558891733,-0.673917651,6.7584,6.7600
14806,89700,274.60224906,12.98043073,0.078187716,-0.971304959,0.224618247,6.7584,6.7600
14807,179,0.56951496,-13.40743745,0.972697733,0.009668848,-0.231874176,6.7586,6.9000
14808,25493,81.78459496,3.85554741,0.142571641,0.987497820,0.067241223,6.7587,6.7400
14809,35830,110.83166320,-36.34014749,-0.286459458,0.752856285,-0.592577752,6.7587,6.7400
14810,113853,345.84881432,60.44540889,0.478284359,-0.120591067,0.869886122,6.7587,6.7400
14811,2246,7.13838475,-11.23724377,0.973226199,0.121883905,-0.194871957,6.7588,6.8600
14812,10961,35.30401034,54.51007841,0.473793147,0.335514037,0.814217652,6.7588,6.8600
14813,88583,271.29661785,66.94553663,0.008861384,-0.391505680,0.920133022,6.7588,6.8600
14814,112932,343.08618190,10.41435701,0.940982253,-0.286140172,0.180765600,6.7588,6.8600
14815,80461,246.35117501,-23.46021999,-0.367971062,-0.840299900,-0.398112265,6.7591,6.7500
14816,48592,148.64430281,-12.95151851,-0.832228880,0.507111826,-0.224126499,6.7591,6.8700
14817,69178,212.40498497,15.62154687,-0.813094707,-0.516104831,0.269282012,6.7591,6.8700
14818,50921,155.98031194,-29.64552904,-0.793842809,0.353768495,-0.494632639,6.7595,6.9200
14819,11573,37.28119187,37.32973617,0.632685936,0.481649389,0.606401165,6.7595,6.7800
14820,29365,92.84063244,-15.79305984,-0.047687311,0.961068595,-0.272163693,6.7595,6.7800
14821,6624,21.25243997,-5.94642791,0.926977565,0.360527306,-0.103598530,6.7598,6.7600
14822,28424,90.04015984,51.08087509,-0.000440335,0.628222640,0.778033496,6.7598,6.7600
14823,59463,182.95141769,77.44078696,-0.217160029,-0.011196243,0.976071804,6.7598,6.7600
14824,67461,207.37213357,6.34382691,-0.882601397,-0.456952647,0.110494583,6.7598,6.7600
14825,79204,242.48477861,59.87176426,-0.231886998,-0.445161994,0.864904168,6.7598,6.7600
14826,87945,269.48647850,-36.00793376,-0.007250102,-0.808903106,-0.587897271,6.7598,6.7600
14827,25542,81.91331217,43.36792222,0.102262231,0.719730617,0.686680621,6.7600,6.7600
14828,35995,111.27830558,-14.88322280,-0.350723670,0.900567089,-0.256849810,6.7600,6.7600
14829,45176,138.09117830,-28.94760530,-0.651229271,0.584495621,-0.484009613,6.7600,6.7600
14830,54311,166.66186917,-28.72759745,-0.853260468,0.202301906,-0.480645934,6.7600,6.7600
14831,73102,224.10342450,-44.70424359,-0.510376818,-0.494648699,-0.703447346,6.7600,6.7600
14832,108327,329.19170284,-17.89705703,0.817324420,-0.487383572,-0.307307739,6.7600,6.7600
14833,33107,103.43453578,-65.91387589,-0.094817772,0.396941878,-0.912933040,6.7601,8.1800
14834,1011,3.14924358,44.31631292,0.714413333,0.039307084,0.698619025,6.7601,7.0100
14835,20862,67.06070014,-22.76794949,0.359385859,0.849160127,-0.386999848,6.7601,7.0100
14836,35255,109.26790664,-21.18917271,-0.307676053,0.880165050,-0.361448381,6.7601,7.0100
14837,47210,144.32053744,-30.97014742,-0.696488575,0.500099348,-0.514591399,6.7601,7.0100
14838,47826,146.22380969,-57.56929694,-0.445763594,0.298144535,-0.844040671,6.7601,7.0100
14839,51521,157.84303125,73.33080546,-0.265663134,0.108182437,0.957976858,6.7601,7.0100
14840,53876,165.33646174,46.56363498,-0.665154408,0.174047646,0.726138437,6.7601,7.0100
14841,75799,232.28357704,13.03264133,-0.595996101,-0.770672200,0.225506115,6.7601,7.0100
14842,77878,238.55738085,-11.09018184,-0.511903021,-0.837230738,-0.192353810,6.7601,7.0100
14843,88204,270.18343533,9.56400336,0.003157046,-0.986095563,0.166149252,6.7601,7.0100
14844,90410,276.71307083,30.96838651,0.100233752,-0.851572668,0.514565046,6.7601,7.0100
14845,91503,279.91533408,8.73281257,0.170196526,-0.973643537,0.151826893,6.7601,7.0100
14846,92885,283.88885946,47.44077710,0.162351037,-0.656577538,0.736578630,6.7601,7.0100
14847,96679,294.83006954,44.43624766,0.299841461,-0.648022992,0.700115205,6.7601,7.0100
14848,101550,308.69215337,82.01130534,0.086879934,-0.108474325,0.990295510,6.7601,7.0100
14849,105145,319.50215065,-85.20119012,0.063615431,-0.054328581,-0.996494597,6.7601,7.0100
14850,107015,325.10772880,-6.97507749,0.814158588,-0.567801642,-0.121437594,6.7601,7.0100
14851,109896,333.87714407,-43.63467388,0.649824332,-0.318667153,-0.690057667,6.7601,7.0100
14852,117488,357.35816929,-21.61397172,0.928698605,-0.042851405,-0.368351270,6.7601,7.0100
14853,1233,3.82430324,44.20339681,0.715272998,0.047813126,0.697207604,6.7602,6.7600
14854,10926,35.17882977,55.90907895,0.458135418,0.322925540,0.828149162,6.7602,6.7600
14855,108829,330.70653763,66.06428708,0.353831072,-0.198507653,0.914001250,6.7602,6.7600
14856,62232,191.31824035,-28.76603918,-0.859544313,-0.172038485,-0.481234178,6.7603,6.7800
14857,92116,281.61709123,43.56082628,0.145921485,-0.709799039,0.689124259,6.7604,7.1900
14858,31130,97.98133475,4.94285868,-0.138334126,0.986630502,0.086162190,6.7605,6.7500
14859,6966,22.42156012,22.82619264,0.852008821,0.351547826,0.387936974,6.7606,6.7700
14860,60334,185.56235920,-73.50370611,-0.282616271,-0.027523328,-0.958838104,6.7606,6.7700
14861,107300,326.00157047,-57.28305404,0.448094126,-0.302225434,-0.841350962,6.7608,6.8600
14862,37765,116.16758773,-47.00847120,-0.300712362,0.612001920,-0.731454527,6.7608,6.7600
14863,88905,272.22518724,-25.47305775,0.035052609,-0.902106872,-0.430086626,6.7612,6.7600
14864,105623,320.89744523,14.05017623,0.752802529,-0.611841758,0.242771530,6.7612,6.7600
14865,64312,197.71813358,21.23374458,-0.887896186,-0.283673482,0.362173603,6.7613,6.8200
14866,90089,275.76860990,-60.74920810,0.049113132,-0.486158824,-0.872489254,6.7614,6.8000
14867,90282,276.31998220,-57.09550630,0.059800410,-0.539938824,-0.839577261,6.7615,6.8500
14868,17602,56.55781510,71.61812690,0.173787241,0.263140408,0.948975827,6.7622,6.9700
14869,19070,61.30983266,-1.01181681,0.479998106,0.877091781,-0.017658617,6.7622,6.9700
14870,52690,161.60811797,-63.29969281,-0.426372655,0.141768212,-0.893368979,6.7622,6.9700
14871,56507,173.76441566,-56.12232392,-0.554123797,0.060545339,-0.830229534,6.7622,6.9700
14872,67958,208.75723351,-19.21727059,-0.827815737,-0.454291241,-0.329151294,6.7622,6.9700
14873,80926,247.87760004,8.29410040,-0.372647613,-0.916692124,0.144254311,6.7622,6.9700
14874,57064,175.47381875,-60.23080908,-0.494958856,0.039181687,-0.868032561,6.7623,6.8200
14875,4811,15.44081690,57.81669560,0.513404932,0.141808850,0.846348407,6.7624,6.7700
14876,33810,105.29105609,11.77460436,-0.258173213,0.944301449,0.204062161,6.7624,6.7700
14877,38231,117.48758209,28.19875118,-0.406775965,0.781823025,0.472531556,6.7624,6.7700
14878,58465,179.84889673,-57.16798267,-0.542175955,0.001429857,-0.840263761,6.7624,6.7700
14879,66974,205.89874900,14.36561018,-0.871439874,-0.423124954,0.248108484,6.7628,6.9200
14880,42857,131.00335011,-38.77933052,-0.511474376,0.588314485,-0.626322624,6.7633,6.9900
14881,74357,227.94112444,-33.63887501,-0.557717192,-0.618129167,-0.553956556,6.7633,6.9900
14882,96804,295.17098804,31.40649579,0.363008017,-0.772446310,0.521106398,6.7633,6.9900
14883,150,0.48030490,-37.22995274,0.796185765,0.006674504,-0.605015437,6.7635,7.0400
14884,79564,243.52274709,-58.03904434,-0.236002809,-0.473819395,-0.848409014,6.7635,7.0400
14885,109475,332.66454983,-68.32903194,0.328040088,-0.169571232,-0.929319804,6.7635,7.0400
14886,80244,245.72836162,-66.88734224,-0.161358862,-0.357842445,-0.919734800,6.7636,6.7500
14887,1249,3.91094493,5.84384718,0.992486452,0.067851412,0.101817628,6.7640,6.9800
14888,19550,62.80528941,41.74738490,0.340973910,0.663614156,0.665847614,6.7640,6.9800
14889,25064,80.48780037,42.28599476,0.122256847,0.729623716,0.672831700,6.7640,6.9800
14890,98443,300.03454688,17.61075299,0.477064569,-0.825150675,0.302548776,6.7640,6.9800
14891,114456,347.70865913,45.51227386,0.684693548,-0.149178942,0.713400581,6.7640,6.9800
14892,31201,98.19236813,-27.40436480,-0.126506115,0.878720722,-0.460267417,6.7641,6.8900
14893,70693,216.88104167,-35.44723531,-0.651624880,-0.488916722,-0.579952976,6.7641,6.8900
14894,83083,254.65801096,15.45436332,-0.255013440,-0.929495285,0.266470750,6.7641,6.8900
14895,16430,52.88806073,47.86241653,0.404811685,0.535025225,0.741535912,6.7644,6.7700
14896,35500,109.89488185,10.39925081,-0.334705802,0.924872698,0.180506284,6.7649,7.3600
14897,9469,30.45900259,-63.62265742,0.382966661,0.225215650,-0.895887520,6.7657,6.8800
14898,81835,250.73282572,54.90378182,-0.189718744,-0.542748318,0.818187669,6.7657,8.7900
14899,109070,331.42535436,35.34848279,0.716298050,-0.390127276,0.578548020,6.7657,8.7900
14900,112680,342.26895516,27.35798454,0.845962351,-0.270486169,0.459548619,6.7657,8.7900
14901,95406,291.11462437,12.28287369,0.351988864,-0.911507676,0.212738328,6.7657,7.0200
14902,3634,11.64704210,-58.04852990,0.518304436,0.106836175,-0.848496637,6.7662,7.3900
14903,115493,350.93554778,-31.11075020,0.845478081,-0.134885686,-0.516693978,6.7662,7.3900
14904,16690,53.67873532,-54.32227277,0.345451598,0.469909734,-0.812310307,6.7662,6.8400
14905,91424,279.67446243,-30.02790466,0.145494647,-0.853469045,-0.500421720,6.7662,6.8400
14906,6899,22.20725978,-36.83308968,0.741014869,0.302512101,-0.599485940,6.7663,7.4600
14907,58946,181.29980451,-34.20898951,-0.826779579,-0.018759431,-0.562213137,6.7663,7.4600
14908,67320,206.98199732,-18.57271825,-0.844738238,-0.430081354,-0.318507987,6.7663,7.4600
14909,103934,315.88123377,-52.88914607,0.433150465,-0.420027190,-0.797469645,6.7663,7.4600
14910,9158,29.48485964,41.69455981,0.649992906,0.367521586,0.665159459,6.7664,6.7700
14911,17907,57.44372601,9.40749526,0.530890306,0.831527473,0.163455021,6.7664,6.7700
